ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
IE00BFM6TC58,31/05/2023,USD,0.15690
IE00BSKRJZ44,31/05/2023,USD,0.00000
IE0005QL4147,31/05/2023,USD,0.17240
IE00BJP26C72,31/05/2023,USD,0.00000
IE00BMWB9302,31/05/2023,USD,10.18200
IE00BGCSB447,31/05/2023,USD,0.18510
IE00BCRY6227,31/05/2023,USD,0.00000
IE00BJP26F04,31/05/2023,GBP,0.00010
IE00BCRY6441,31/05/2023,GBP,0.00000
IE00BSKRJX20,31/05/2023,EUR,0.00000
IE000UI6SLV6,31/05/2023,EUR,4.00670
IE00BJP26D89,31/05/2023,EUR,0.01880
IE000RHYOR04,31/05/2023,EUR,0.05940
IE00BCRY6557,31/05/2023,EUR,1.01670
IE00BYZK4669,31/05/2023,USD,0.11160
IE00BYWZ0333,31/05/2023,USD,0.00050
IE00BYZK4552,31/05/2023,USD,0.04770
IE00BKT6VQ12,31/05/2023,USD,0.13500
IE00BMZ17Y47,31/05/2023,USD,0.00000
IE00BKPSFD61,31/05/2023,USD,0.14080
IE00BYPC1H27,31/05/2023,USD,0.00000
IE00BKT6RT64,31/05/2023,USD,0.00440
IE00BMC7BF44,31/05/2023,USD,0.00000
IE00023EZQ82,31/05/2023,USD,0.01200
IE00BG0J4C88,31/05/2023,USD,0.03930
IE00BG0J4841,31/05/2023,USD,0.00000
IE00BYZK4883,31/05/2023,USD,0.01800
IE00BG0SKF03,31/05/2023,USD,2.43530
IE00BG13YJ64,31/05/2023,EUR,0.00000
IE00BQN1K786,31/05/2023,EUR,0.33680
IE00BG13YL86,31/05/2023,EUR,0.00000
IE00BZ0PKV06,31/05/2023,EUR,0.21440
IE00BG13YG34,31/05/2023,EUR,0.00000
IE00BQN1K562,31/05/2023,EUR,0.25510
IE00BQN1KC32,31/05/2023,EUR,0.19650
IE00BG13YH41,31/05/2023,EUR,0.00000
IE00BQN1K901,31/05/2023,EUR,0.34220
IE00BD1F4N50,31/05/2023,USD,0.18510
IE00BFF5RZ82,31/05/2023,USD,0.00000
IE00BG13YZ23,31/05/2023,USD,0.00000
IE00BZ0PKS76,31/05/2023,USD,0.15630
IE00BD1F4L37,31/05/2023,USD,0.13520
IE00BF2QSQ20,31/05/2023,USD,0.00000
IE00BD1F4K20,31/05/2023,USD,0.10210
IE00BD1F4M44,31/05/2023,USD,0.21490
IE00BFF5RX68,31/05/2023,USD,0.00250
IE00BP3QZ825,31/05/2023,USD,1.06480
IE00BF450720,31/05/2023,USD,0.10240
IE00BYXPXK00,31/05/2023,USD,0.11520
IE00BZ0PKT83,31/05/2023,USD,0.14870
IE00BP3QZ601,31/05/2023,USD,0.90420
IE00BP3QZD73,31/05/2023,USD,0.71660
IE00BFYTYS33,31/05/2023,USD,0.01640
IE00BP3QZB59,31/05/2023,USD,1.19630
IE00BGL86Z12,31/05/2023,USD,0.11260
IE000NBRE3P7,31/05/2023,EUR,0.00000
IE00BF3N7219,31/05/2023,USD,0.00000
IE00BDFK1680,31/05/2023,USD,0.00000
IE00BDFJYP58,31/05/2023,USD,0.27550
IE00BYM31M36,31/05/2023,USD,0.00000
IE00BYZK4776,31/05/2023,USD,0.00790
IE000RN58M26,31/05/2023,USD,0.00940
IE000JTPK610,31/05/2023,USD,0.00250
IE00013A2XD6,31/05/2023,USD,0.00040
IE00099GAJC6,31/05/2023,USD,0.06030
IE00BQT3WG13,31/05/2023,USD,0.08060
IE000NFR7C63,31/05/2023,USD,0.01430
IE00BJ5JPG56,31/05/2023,USD,0.09260
IE00BL977C92,31/05/2023,USD,0.00000
IE00BHZPJ239,31/05/2023,USD,0.11500
IE00BHZPJ122,31/05/2023,USD,0.00000
IE00BMG6Z448,31/05/2023,USD,0.12190
IE00BFNM3P36,31/05/2023,USD,0.14210
IE00BFNM3N12,31/05/2023,USD,0.00000
IE00BYVJRP78,31/05/2023,USD,0.16200
IE00BGDQ0T50,31/05/2023,USD,0.00000
IE00BHZPJ015,31/05/2023,EUR,0.18700
IE00BHZPHZ28,31/05/2023,EUR,0.00000
IE00BFNM3B99,31/05/2023,EUR,0.21660
IE00BFNM3C07,31/05/2023,EUR,0.00000
IE00BCLWRF22,31/05/2023,EUR,1.52070
IE00BCLWRD08,31/05/2023,EUR,1.03480
IE00BJLKK341,31/05/2023,EUR,0.17940
IE00BJM0B415,31/05/2023,EUR,0.00000
IE00BHZPJ783,31/05/2023,EUR,0.17660
IE00BHZPJ676,31/05/2023,EUR,0.00000
IE00BFNM3D14,31/05/2023,EUR,0.22380
IE00BFNM3F38,31/05/2023,EUR,0.00000
IE00BP3QZJ36,31/05/2023,EUR,1.42620
IE000I8KRLL9,31/05/2023,USD,0.05070
IE00BZCQB185,31/05/2023,USD,0.03810
IE00BHZPJ452,31/05/2023,USD,0.10440
IE00BHZPJ346,31/05/2023,USD,0.00000
IE00BFNM3L97,31/05/2023,USD,0.11590
IE00BFNM3M05,31/05/2023,USD,0.00000
IE00BYVJRQ85,31/05/2023,EUR,0.12300
IE0007VCNJW3,31/05/2023,USD,0.12070
IE00BYX8XC17,31/05/2023,USD,0.12170
IE00BGDQ0V72,31/05/2023,USD,0.00000
IE000U7L59A3,31/05/2023,USD,0.07700
IE00BHZPJ908,31/05/2023,USD,0.10470
IE00BHZPJ890,31/05/2023,USD,0.00000
IE000G2LIHG9,31/05/2023,USD,0.07520
IE00BFNM3G45,31/05/2023,USD,0.13290
IE00BFNM3H51,31/05/2023,USD,0.00000
IE0002PA3YE5,31/05/2023,USD,0.00000
IE00BZ173V67,31/05/2023,USD,0.00000
IE00BMWPV470,31/05/2023,USD,0.00000
IE00BYVJRR92,31/05/2023,USD,0.14940
IE00BZ173T46,31/05/2023,USD,0.00270
IE000OKVTDF7,31/05/2023,USD,0.17010
IE000X08RX14,31/05/2023,USD,0.05440
IE00BHZPJ569,31/05/2023,USD,0.12130
IE00BG11HV38,31/05/2023,USD,0.00000
IE00BFNM3J75,31/05/2023,USD,0.14140
IE00BFNM3K80,31/05/2023,USD,0.00000
IE000L5NW549,31/05/2023,USD,0.10210
IE000U1MQKJ2,31/05/2023,USD,0.02840
IE00BMZ17V16,31/05/2023,USD,0.00000
IE00BYX2JD69,31/05/2023,USD,0.18750
IE00BMZ17W23,31/05/2023,USD,0.00000
IE00BMZ17T93,31/05/2023,USD,0.00000
IE00BDZZTM54,31/05/2023,USD,0.00090
IE00BMZ17X30,31/05/2023,USD,0.00000
IE000H1H16W5,31/05/2023,USD,0.19460
IE00BYXG2H39,31/05/2023,USD,0.02810
IE00BDZVHG35,31/05/2023,USD,0.00010
IE00BD3RYZ16,31/05/2023,SEK,1.81230
IE00BD0B9B76,31/05/2023,USD,0.18530
IE00BKTLJC87,31/05/2023,USD,0.05880
IE00BKTLJB70,31/05/2023,USD,0.00000
IE00BKP5L409,31/05/2023,USD,0.12470
IE000MFEI2J0,31/05/2023,USD,0.00000
IE00BMWB9419,31/05/2023,USD,6.90450
IE00BYXYYN70,31/05/2023,USD,0.13540
IE00BZ6V7883,31/05/2023,USD,0.00000
IE00BLP53M98,30/06/2023,EUR,0.07110
IE00BLP53N06,30/06/2023,EUR,0.08810
IE00BLB2GQ94,30/06/2023,EUR,0.13830
IE00BLLZQ805,30/06/2023,EUR,0.09090
IE00BLLZQ912,30/06/2023,EUR,0.10820
IE00BLB2GS19,30/06/2023,EUR,0.07060
IE00BLLZQS08,30/06/2023,EUR,0.08250
IE00BLLZQ797,30/06/2023,EUR,0.09540
IE00BLB2GT26,30/06/2023,EUR,0.05910
IE0007G78AC4,30/06/2023,USD,0.17260
IE00BKT1CR43,30/06/2023,USD,0.09090
IE00BMCZLH06,30/06/2023,USD,0.08970
IE00BN2B7L13,30/06/2023,USD,0.00000
IE00BKRWN659,30/06/2023,USD,0.09470
IE00BDQZ5152,30/06/2023,USD,0.00300
IE00B4L60H17,30/06/2023,GBP,0.00000
IE000CR3ZDF9,30/06/2023,EUR,0.01510
IE00B3DKXQ41,30/06/2023,EUR,0.00000
IE000F6G1DE0,30/06/2023,EUR,0.05810
IE00B4L60045,30/06/2023,EUR,0.00000
IE00BSKRK281,30/06/2023,EUR,0.00000
IE000SE6KPV2,30/06/2023,EUR,0.15030
IE000ZX8CQG2,30/06/2023,EUR,0.00000
IE00BKT6BH25,30/06/2023,EUR,0.05760
IE00B4L5ZY03,30/06/2023,EUR,0.00000
IE0000BH4WF5,30/06/2023,EUR,0.07400
IE00B4L5ZG21,30/06/2023,EUR,0.00000
IE00B3B8Q275,30/06/2023,EUR,0.00000
IE00B3FH7618,30/06/2023,EUR,0.31420
IE00BMVJSC76,30/06/2023,EUR,3.74540
IE00B4WXJH41,30/06/2023,EUR,0.07760
IE00B4WXJG34,30/06/2023,EUR,0.41700
IE00BLDGH553,30/06/2023,EUR,0.05860
IE00BLDGH447,30/06/2023,EUR,0.00710
IE000RDRMSD1,30/06/2023,USD,0.00610
IE000VSFIC94,30/06/2023,USD,0.10040
IE000IIOOR48,30/06/2023,USD,0.00000
IE00BG0J4957,30/06/2023,USD,0.00000
IE00BG0J4B71,30/06/2023,EUR,0.00000
IE00BK6NC407,30/06/2023,EUR,0.11420
IE00BF11F565,30/06/2023,EUR,0.12080
IE00B3F81R35,30/06/2023,EUR,0.00000
IE00BDFJYN35,30/06/2023,EUR,0.00080
IE00BJBLQC81,30/06/2023,EUR,0.10230
IE00093GOJ04,30/06/2023,EUR,0.04150
IE00BMFJGP26,30/06/2023,EUR,0.04130
IE00B4WXJJ64,30/06/2023,EUR,0.00000
IE00BD1JRY91,30/06/2023,USD,0.10110
IE00BDBRDM35,30/06/2023,USD,0.10020
IE00BF540Y54,30/06/2023,USD,0.00000
IE00BYV3HN70,30/06/2023,USD,0.06320
IE00BJBLQB74,30/06/2023,USD,0.08460
IE000E5H5AN1,30/06/2023,USD,0.06590
IE00B3F81409,30/06/2023,USD,0.00000
IE00BZ043R46,30/06/2023,USD,0.10590
IE00BMGNVD65,30/06/2023,USD,0.00020
IE00B4K48X80,30/06/2023,EUR,1.79440
IE00B4L5YX21,30/06/2023,USD,0.90310
IE00BKT6FV49,30/06/2023,USD,0.19060
IE00BL4KKV31,30/06/2023,USD,0.93840
IE00BFM15T99,30/06/2023,USD,0.00000
IE00BKBF6H24,30/06/2023,USD,0.00000
IE00BD45YS76,30/06/2023,USD,0.00000
IE00B4L5Y983,30/06/2023,USD,1.38240
IE00BFM6T814,30/06/2023,USD,0.15270
IE00B6QGFW01,30/06/2023,USD,0.00000
IE000OH3HT45,30/06/2023,USD,0.00000
IE000Z8F16G5,30/06/2023,USD,0.22420
IE000APK27S2,30/06/2023,USD,0.09360
IE000ZXYID24,30/06/2023,USD,0.11500
IE000ZIGXVF2,30/06/2023,USD,0.00000
IE000BCCS0X1,30/06/2023,USD,0.00000
IE000U6US1Q0,30/06/2023,USD,0.00000
IE000HQY8R78,30/06/2023,USD,0.11780
IE00BL0BMG90,30/06/2023,USD,0.00040
IE00BMDBMM96,30/06/2023,USD,0.06470
IE00BKT6FT27,30/06/2023,USD,0.00000
IE00BDFK3H31,30/06/2023,USD,0.00000
IE00BYZ28V50,30/06/2023,USD,0.06780
IE00B3F81K65,30/06/2023,USD,0.00000
IE00BK7Y2P34,30/06/2023,USD,0.06750
IE00BKPT2S34,30/06/2023,USD,0.04400
IE00BD8PH174,30/06/2023,USD,0.00000
IE00BMDBML89,30/06/2023,USD,0.00000
IE00B3B8PX14,30/06/2023,USD,1.38780
IE00B6TQLL84,30/06/2023,EUR,0.00570
IE00BFZPF546,30/06/2023,USD,0.23530
IE00B5M4WH52,30/06/2023,USD,0.00000
IE00B5377D42,30/06/2023,USD,1.87970
IE00B3F81G20,30/06/2023,USD,0.00000
IE00B4L5YC18,30/06/2023,USD,0.91370
IE00B2QWDY88,30/06/2023,USD,0.00000
IE00BMDBMK72,30/06/2023,USD,0.24440
IE00B4WXJD03,30/06/2023,USD,0.00000
IE00BYYR0489,30/06/2023,USD,0.13470
IE00BJ5JPJ87,30/06/2023,USD,0.00000
IE00B52XQP83,30/06/2023,USD,1.02170
IE00BRHZ0398,30/06/2023,GBP,0.00000
IE00BMXC7W70,30/06/2023,USD,0.07390
IE00BN92ZL31,30/06/2023,USD,0.00000
IE000T9EOCL3,30/06/2023,USD,0.10270
IE00BF4RFH31,30/06/2023,USD,0.11290
IE0003WV2ME7,30/06/2023,USD,0.09190
IE000MLMNYS0,30/06/2023,USD,0.07440
IE000CR7DJI8,30/06/2023,USD,0.05540
IE000R9FA4A0,30/06/2023,USD,0.06600
IE00B2QWCY14,30/06/2023,USD,0.00000
IE000RCMNFR9,30/06/2023,GBP,0.01370
IE00B4WXJK79,30/06/2023,GBP,0.00000
IE00BMVJSD83,30/06/2023,GBP,4.44890
IE00B3VWN179,31/07/2023,USD,3.04920
IE00B3VWN393,31/07/2023,USD,3.48930
IE00BFXYHY63,31/07/2023,USD,0.00000
IE00BJJPVP04,31/07/2023,USD,0.00000
IE00BGPP6473,31/07/2023,USD,0.00000
IE00BMWB9633,31/07/2023,USD,7.32780
IE00B3VWN518,31/07/2023,USD,4.34390
IE00B3VTMJ91,31/07/2023,EUR,1.37160
IE00B3VTML14,31/07/2023,EUR,1.59100
IE00B3VTN290,31/07/2023,EUR,2.51110
IE00B53L3W79,31/07/2023,EUR,4.70160
IE00B53HP851,31/07/2023,GBP,5.32630
IE00BG0J9Y53,31/07/2023,EUR,0.00000
IE00BKBF6616,31/07/2023,EUR,0.19500
IE00BL3J3H81,31/07/2023,EUR,2.67440
IE00B53QG562,31/07/2023,EUR,3.99710
IE00BYXZ2585,31/07/2023,EUR,0.00000
IE00B52MJY50,31/07/2023,USD,6.92140
IE00B5BMR087,31/07/2023,USD,5.49470
IE00BD8KRH84,31/07/2023,USD,0.00050
IE00BL3J3G74,31/07/2023,USD,0.53660
IE00B53L4350,31/07/2023,USD,7.07490
IE00BF5LJ058,31/07/2023,EUR,0.16720
IE00B53L4X51,31/07/2023,EUR,4.72030
IE00B52SF786,31/07/2023,USD,3.78690
IE00B5L8K969,31/07/2023,USD,3.32380
IE00BWK1SP74,31/07/2023,CHF,0.17830
IE00BL6K8D99,31/07/2023,EUR,0.15870
IE000FOSCLU1,31/07/2023,EUR,0.00200
IE00B3VWMM18,31/07/2023,EUR,6.47160
IE00BWZN1T31,31/07/2023,USD,0.21660
IE00B53QDK08,31/07/2023,USD,2.77800
IE00B5W4TY14,31/07/2023,USD,2.45170
IE00B5WHFQ43,31/07/2023,USD,4.89640
IE00BMDBMH44,31/07/2023,GBP,0.00000
IE00B3VWLG82,31/07/2023,GBP,5.43860
IE00B539F030,31/07/2023,GBP,4.76770
IE00B3VWM098,31/07/2023,USD,5.83600
IE00B52SFT06,31/07/2023,USD,5.12990
IE00B53SZB19,31/07/2023,USD,3.83880
IE00BYVQ9F29,31/07/2023,USD,0.05880
IE00B52MJD48,31/07/2023,JPY,471.76970
IE000NITTFF2,31/07/2023,USD,0.00540
IE0002EKOXU6,31/07/2023,USD,0.03630
IE00BMXC7V63,31/07/2023,USD,0.09680
IE000G4PH2B1,31/07/2023,USD,0.00010
IE00BMH5T376,31/10/2023,USD,0.20750
IE00BG5QQ390,31/10/2023,USD,0.23080
IE00BK7Y2S64,31/10/2023,USD,0.00000
IE00098ZGGO6,31/10/2023,USD,0.19920
IE00BZ048579,31/10/2023,USD,0.00000
IE000T05HNG4,31/10/2023,USD,0.22670
IE00BH4G7D40,31/10/2023,USD,0.00000
IE00BMWPV702,31/10/2023,USD,0.00000
IE000D4PD0L5,31/10/2023,USD,11.16020
IE00BKKKWJ26,31/10/2023,USD,0.19670
IE00BK4W7N32,31/10/2023,USD,0.00000
IE00BF11F458,31/10/2023,USD,0.00000
IE00BF7TPM11,31/10/2023,USD,0.00000
IE00BDDRDZ46,31/10/2023,USD,2.12280
IE00BDFGJ627,31/10/2023,USD,0.30260
IE00BZ048462,31/10/2023,USD,0.00000
IE000F0RCIV1,31/10/2023,USD,0.00000
IE00BMWPV694,31/10/2023,USD,0.32340
IE00BMDFDY08,31/10/2023,USD,0.33700
IE0003NVF3Y3,31/10/2023,USD,0.00000
IE000MX1VLQ2,31/10/2023,USD,18.42030
IE00BJK55B31,31/10/2023,USD,0.34200
IE00BKF09C98,31/10/2023,USD,0.00000
IE00BK6M1392,31/10/2023,USD,0.30030
IE00BF3N7102,31/10/2023,USD,0.00000
IE00BDFJYL11,31/10/2023,USD,0.00180
IE00BDDRH961,31/10/2023,USD,2.18520
IE00BJBLQD98,31/10/2023,USD,0.26360
IE00BYXYYL56,31/10/2023,USD,0.35240
IE00B4PY7Y77,31/10/2023,USD,0.00000
IE000WIQIPT2,31/10/2023,USD,0.00000
IE00BDZVHB89,31/10/2023,USD,0.00000
IE000AKFKBQ9,31/10/2023,USD,15.88410
IE000JXFRNI0,31/10/2023,USD,5.06000
IE00BDQYWQ65,31/10/2023,USD,0.00650
IE00BDZVH966,31/10/2023,USD,0.08400
IE00BDZVH859,31/10/2023,USD,0.00000
IE00B1FZSC47,31/10/2023,USD,3.71250
IE000F6XDNZ5,31/10/2023,USD,0.00000
IE00BK7Y2R57,31/10/2023,USD,0.14170
IE00BGPP6697,31/10/2023,USD,0.00000
IE00BGPP6580,31/10/2023,USD,0.00000
